S1_Light,S2_Light,S3_Light,S4_Light,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Temperature,Sound,Room_Occupancy_Count
0,0,0,0,360,-0.030769231,0,0,25.1725,0.0625,0
117,26,192,21,630,0.373076923,0,0,25.955,0.2425,2
0,0,0,0,390,0.0,0,0,25.47,0.065,0
5,6,29,20,345,0.0,0,0,24.9875,0.0675,0
0,0,0,0,665,-3.084615385,0,0,25.6425,0.0625,0
0,0,0,0,370,-0.003846154,0,0,25.3625,0.06,0
9,9,43,29,355,-0.076923077,0,0,25.1275,0.0625,0
0,0,0,0,700,-2.115384615,0,0,25.72,0.0574999999999999,0
2,2,12,7,345,0.0,0,0,24.9675,0.0675,0
4,4,22,15,355,0.05,0,0,24.97,0.0625,0
6,6,39,24,520,2.257692308,1,1,25.8275,0.0925,3
0,0,0,0,890,-2.865384615,0,0,25.91,0.0625,0
2,2,13,8,350,0.0,0,0,24.9675,0.07,0
142,226,7,8,830,-0.292307692,0,1,25.9875,0.285,2
0,0,0,0,355,0.173076923,0,0,25.08,0.06,0
114,19,179,7,1040,-0.092307692,0,0,26.1875,0.29,2
18,22,81,59,355,0.0,0,0,25.5975,0.0775,0
5,5,29,20,360,0.0,0,0,25.08,0.0625,0
0,0,0,0,355,0.011538462,0,0,25.44,0.0725,0
5,5,26,18,360,0.061538462,0,0,24.985,0.065,0
13,14,59,41,355,-0.053846154,0,0,25.2675,0.0675,0
116,24,180,12,735,1.434615385,0,1,26.0,0.85,2
0,0,0,0,380,-0.111538462,0,0,25.39,0.0675,0
142,225,170,10,1215,0.042307692,1,0,26.77,0.9975,3
17,20,76,54,355,0.0,0,0,25.4525,0.0725,0
6,6,31,21,360,0.0,0,0,25.05,0.06,0
0,0,0,0,380,-0.261538462,0,0,25.4075,0.06,0
5,6,31,20,360,0.0,0,0,24.9675,0.0574999999999999,0
0,0,0,0,390,-0.942307692,0,0,25.47,0.0574999999999999,0
3,3,15,11,355,0.019230769,0,0,25.0,0.06,0
13,14,59,42,360,-0.030769231,0,0,25.2675,0.065,0
117,22,185,10,725,1.857692308,1,1,26.0025,0.92,2
0,0,0,0,355,0.05,0,0,25.44,0.07,0
0,0,0,0,355,-0.119230769,0,0,25.315,0.0625,0
162,249,227,70,840,8.661538462,1,1,26.47,1.8975,3
10,10,54,40,455,-1.407692308,0,0,26.0775,0.0625,0
11,13,54,38,360,-0.061538462,0,0,25.2375,0.0675,0
149,237,180,11,865,1.8,0,0,26.1125,0.205,3
0,0,0,0,370,-0.284615385,0,0,25.345,0.1725,0
9,10,43,30,355,0.0,0,0,25.0775,0.0725,0
11,13,52,35,355,0.0,0,0,25.22,0.065,0
8,9,40,28,355,0.0,0,0,25.0625,0.07,0
0,0,0,0,350,-0.092307692,0,0,25.25,0.06,0
0,0,0,0,665,-2.4,0,0,25.705,0.06,0
0,0,0,0,445,-1.796153846,0,0,25.5,0.06,0
11,13,54,39,355,-0.092307692,0,0,25.2525,0.065,0
0,0,0,0,360,0.0,0,0,25.25,0.0675,0
13,14,57,41,355,0.0,0,0,25.2525,0.0675,0
6,6,31,21,345,0.0,0,0,24.985,0.065,0
0,0,0,0,650,-2.319230769,0,0,25.69,0.065,0
0,0,0,0,385,-0.223076923,0,0,25.4375,0.06,0
115,25,38,21,630,0.415384615,1,0,25.9225,0.1225,1
0,0,0,0,355,0.003846154,0,0,25.4875,0.07,0
14,15,63,45,355,0.019230769,0,0,25.2525,0.065,0
146,231,175,22,815,1.676923077,1,1,25.955,1.48,2
0,0,0,0,360,-0.057692308,0,0,25.1725,0.0574999999999999,0
8,9,41,29,360,-0.057692308,0,0,25.11,0.0775,0
0,0,0,0,350,-0.023076923,0,0,25.5175,0.0675,0
124,37,70,50,365,0.296153846,1,0,25.4375,0.2175,1
7,7,37,24,355,-0.192307692,0,0,24.985,0.0725,0
0,0,0,0,805,-1.692307692,0,0,25.7975,0.06,0
19,23,83,60,355,0.0,0,0,25.5975,0.075,0
6,6,34,22,360,0.0,0,0,25.015,0.0625,0
14,15,64,45,360,0.138461538,0,0,25.2675,0.0625,0
17,20,75,54,355,0.0,0,0,25.3275,0.0725,0
123,35,65,46,360,0.0,0,0,25.4075,0.4975,1
17,20,75,53,355,0.0,0,0,25.3275,0.125,0
0,0,0,0,370,0.0,0,0,25.345,0.0549999999999999,0
0,0,0,0,375,-0.023076923,0,0,25.3475,0.06,0
117,21,27,20,520,1.7,0,0,26.17,0.3675,1
115,20,22,14,540,0.6,0,0,26.1875,0.0775,1
115,24,180,11,750,1.35,1,1,26.015,0.7174999999999999,2
12,14,57,40,360,-0.084615385,0,0,25.2525,0.0675,0
101,34,57,43,390,-0.188461538,1,1,24.9675,1.3374999999999997,1
0,0,0,0,350,-0.1,0,0,25.455,0.0725,0
149,237,180,12,820,1.534615385,1,1,26.05,0.21,3
0,0,0,0,355,-0.007692308,0,0,25.0025,0.06,0
7,8,37,24,355,0.0,0,0,25.03,0.0675,0
14,14,70,51,635,-1.584615385,0,0,26.1575,0.0625,0
0,0,3,2,345,0.0,0,0,24.9675,0.0675,0
0,0,0,0,355,0.0,0,0,25.47,0.0725,0
0,0,0,0,360,0.069230769,0,0,25.11,0.0574999999999999,0
9,9,43,29,360,-0.161538462,0,0,25.0775,0.065,0
0,0,0,0,390,-0.642307692,0,0,25.485,0.06,0
12,15,61,45,355,0.0,0,0,25.5975,0.0725,0
115,24,178,11,750,1.173076923,0,1,26.03,0.0625,2
11,11,58,42,485,-1.938461538,0,0,26.0925,0.075,0
0,0,0,0,350,-0.1,0,0,25.4725,0.075,0
148,234,179,10,1055,2.776923077,0,0,26.25,0.5175000000000001,3
0,0,5,3,350,-0.115384615,0,0,25.0025,0.07,0
0,0,0,0,365,0.0,0,0,25.315,0.0575,0
115,25,38,21,615,0.226923077,0,0,25.92,0.065,1
0,0,0,0,365,-0.165384615,0,0,25.3775,0.0625,0
116,25,40,23,620,0.519230769,0,0,25.9225,0.0625,1
7,8,38,25,355,0.0,0,0,25.03,0.07,0
119,24,199,18,565,1.603846154,0,0,25.985,0.6525,2
0,0,0,0,355,0.023076923,0,0,25.44,0.0725,0
0,0,0,0,370,-0.180769231,0,0,25.28,0.0575,0
5,6,30,20,350,0.0,0,0,24.985,0.075,0
160,251,81,60,535,4.561538462,0,0,25.9075,0.6775,2
0,0,0,0,360,-0.265384615,0,0,25.33,0.065,0
155,242,79,60,640,0.819230769,0,0,26.33,0.065,2
118,23,190,13,670,3.219230769,0,0,26.035,0.8175,2
0,0,0,0,355,0.0,0,0,25.425,0.07,0
0,0,0,0,375,-0.261538462,0,0,25.375,0.065,0
4,5,24,16,350,-0.003846154,0,0,25.5975,0.07,0
5,5,24,17,355,0.080769231,0,0,25.6125,0.0775,0
5,5,25,17,360,0.0,0,0,25.05,0.055,0
6,6,31,20,350,0.0,0,0,25.03,0.075,0
0,0,0,0,360,-0.034615385,0,0,25.1275,0.06,0
17,20,73,53,355,0.0,0,0,25.4525,0.07,0
4,4,22,15,360,0.015384615,0,0,24.9525,0.065,0
13,16,80,49,595,-3.696153846,0,0,25.9225,0.06,0
117,19,183,7,1040,-0.096153846,0,1,26.2025,1.89,2
16,20,74,54,355,0.0,0,0,25.5825,0.07,0
0,0,0,0,760,-2.042307692,0,0,25.7975,0.06,0
0,0,0,0,355,0.015384615,0,0,24.9825,0.0625,0
13,16,79,49,655,-1.734615385,0,0,25.9225,0.0849999999999999,0
3,4,20,14,350,-0.003846154,0,0,25.6275,0.075,0
0,0,0,0,360,0.0,0,0,25.1275,0.0625,0
0,0,1,1,360,0.023076923,0,0,25.065,0.0625,0
0,0,0,0,565,-2.192307692,0,0,25.61,0.0625,0
2,3,12,10,760,1.819230769,1,1,25.9075,0.44,3
116,20,24,16,525,0.842307692,0,0,26.185,0.2625,1
10,10,46,32,355,0.0,0,0,25.1725,0.0725,0
10,10,53,33,370,0.876923077,0,1,25.6725,0.1275,3
3,3,19,12,740,2.707692308,1,0,25.9075,0.3725,3
5,5,22,15,345,0.0,0,0,24.9525,0.07,0
0,0,0,0,355,0.0,0,0,25.2025,0.065,0
6,7,34,22,345,0.0,0,0,25.0,0.07,0
4,4,20,14,350,0.0,0,0,24.92,0.0775,0
147,232,175,21,800,0.826923077,1,1,25.97,0.225,2
1,1,8,5,350,0.0,0,0,25.58,0.075,0
0,0,0,0,360,0.030769231,0,0,25.1425,0.06,0
0,0,0,0,675,-2.153846154,0,0,25.69,0.065,0
10,10,48,33,355,0.0,0,0,25.16,0.0675,0
157,244,82,63,650,1.026923077,0,0,26.2375,0.3725,2
4,4,21,14,360,7.7e-19,0,0,25.05,0.06,0
0,0,5,3,345,0.0,0,0,24.9525,0.07,0
0,0,0,0,345,0.0,0,0,25.25,0.0625,0
148,235,179,10,905,2.157692308,1,1,26.3125,0.9475,3
0,0,0,0,365,-0.153846154,0,0,25.3775,0.06,0
0,0,0,0,365,-0.126923077,0,0,25.3925,0.0575,0
0,0,0,0,445,-1.523076923,0,0,25.47,0.065,0
164,253,269,70,885,1.503846154,1,1,26.425,0.9225,2
0,0,2,1,355,0.023076923,0,0,24.9675,0.06,0
0,0,0,0,350,-0.05,0,0,25.4875,0.07,0
11,12,59,44,510,-1.469230769,0,0,26.125,0.0625,0
7,7,36,24,355,-0.180769231,0,0,24.9675,0.0725,0
6,6,32,22,350,0.0,0,0,25.015,0.0824999999999999,0
6,6,31,20,345,0.0,0,0,25.0025,0.065,0
0,0,0,0,375,-0.026923077,0,0,25.3475,0.06,0
150,235,185,10,895,3.815384615,0,0,26.1575,0.6124999999999999,3
160,249,77,58,445,2.088461538,1,0,25.8,0.3774999999999999,2
6,7,35,24,355,-0.111538462,0,0,25.5975,0.07,0
0,0,0,0,370,0.0,0,0,25.28,0.0625,0
1,1,10,6,355,0.042307692,0,0,24.985,0.0675,0
18,22,81,59,355,0.0,0,0,25.5825,0.0725,0
6,6,32,21,350,0.0,0,0,25.0325,0.08,0
0,0,0,0,365,-0.176923077,0,0,25.28,0.0574999999999999,0
0,0,0,0,655,-2.442307692,0,0,25.69,0.06,0
18,21,75,55,355,0.0,0,0,25.485,0.0725,0
0,0,0,0,345,-0.253846154,0,0,25.235,0.065,0
3,3,16,10,350,0.0,0,0,24.9525,0.075,0
5,5,26,19,350,-0.215384615,0,0,25.58,0.0775,0
6,6,33,22,350,0.0,0,0,25.0825,0.1175,0
0,0,0,0,365,-0.015384615,0,0,25.2025,0.0574999999999999,0
0,0,0,0,350,0.138461538,0,0,25.5025,0.07,0
6,7,33,21,345,0.0,0,0,25.035,0.07,0
0,0,0,0,385,-0.184615385,0,0,25.455,0.06,0
0,0,0,0,350,-0.126923077,0,0,25.5175,0.08,0
4,4,20,14,360,-0.003846154,0,0,25.065,0.06,0
5,6,31,21,360,0.0,0,0,24.9825,0.0625,0
0,0,0,0,355,-0.234615385,0,0,25.265,0.0675,0
0,0,0,0,710,-1.907692308,0,0,25.72,0.0625,0
164,251,267,70,875,1.319230769,0,1,26.4525,0.07,3
115,25,38,21,625,0.361538462,1,0,25.9225,0.0825,1
9,10,45,30,355,-0.088461538,0,0,25.1125,0.06,0
12,12,60,44,530,-0.184615385,0,0,26.11,0.0625,0
0,0,0,0,1025,-4.696153846,0,0,26.0625,0.065,0
17,21,93,57,815,-2.823076923,0,0,26.1125,0.0625,0
7,7,29,26,475,3.007692308,1,0,25.7975,0.2975,3
0,0,0,0,795,-2.730769231,0,0,25.7975,0.06,0
160,247,80,60,590,1.826923077,1,0,26.2175,0.51,2
0,0,0,0,350,0.092307692,0,0,25.5025,0.075,0
123,35,57,43,425,1.115384615,0,0,25.095,0.0625,1
0,0,0,0,750,-2.123076923,0,0,25.7825,0.06,0
0,0,0,0,360,0.0,0,0,25.235,0.06,0
0,0,5,4,360,0.15,0,0,25.035,0.0625,0
120,34,70,44,580,-1.580769231,0,0,25.94,0.0625,1
0,0,0,0,365,-0.038461538,0,0,25.28,0.06,0
0,0,5,3,350,0.0,0,0,25.58,0.075,0
0,0,0,0,390,-1.557692308,0,0,25.44,0.0625,0
0,0,4,3,350,-0.030769231,0,0,25.0325,0.075,0
0,0,0,0,585,-1.592307692,0,0,25.565,0.0625,0
156,241,79,60,635,2.065384615,1,1,26.1575,0.3724999999999999,2
120,24,42,31,435,0.9,0,0,26.125,0.0675,1
0,0,0,0,360,0.0,0,0,25.0325,0.0625,0
0,0,0,0,375,-0.088461538,0,0,25.3925,0.0625,0
0,0,0,0,580,-1.715384615,0,0,25.6125,0.0575,0
0,0,3,2,355,-0.003846154,0,0,24.97,0.065,0
0,0,0,0,425,-1.403846154,0,0,25.515,0.0574999999999999,0
0,0,0,0,390,-0.073076923,0,0,25.4525,0.0575,0
5,5,25,18,355,-0.092307692,0,0,25.6125,0.07,0
0,0,0,0,355,-0.157692308,0,0,25.095,0.0625,0
0,0,0,0,365,0.0,0,0,25.33,0.07,0
1,1,10,6,355,0.0,0,0,24.9675,0.0625,0
0,0,0,0,350,-0.053846154,0,0,25.5175,0.07,0
7,9,39,28,355,0.0,0,0,25.6275,0.09,0
0,0,0,0,355,0.142307692,0,0,25.4575,0.07,0
8,9,40,27,355,0.0,0,0,25.0625,0.0725,0
117,27,200,24,635,0.25,0,0,25.94,1.3575,2
14,14,69,50,620,0.142307692,0,0,26.1875,0.0675,0
0,0,0,0,875,-3.388461538,0,0,25.9075,0.0575,0
116,20,24,17,525,1.05,0,0,26.155,0.08,1
0,0,0,0,380,-0.276923077,0,0,25.3925,0.0625,0
157,242,68,54,450,0.611538462,0,1,25.3625,0.4674999999999999,2
0,0,0,0,355,0.0,0,0,25.25,0.0775,0
0,0,3,2,350,0.0,0,0,25.565,0.0725,0
12,13,60,44,545,-1.5,0,0,26.1425,0.1275,0
9,8,50,31,420,2.115384615,1,1,25.845,0.165,3
0,0,0,0,360,0.0,0,0,25.08,0.0675,0
0,0,0,0,355,0.026923077,0,0,25.4875,0.0725,0
0,0,0,0,805,-1.607692308,0,0,25.8625,0.0675,0
0,0,0,0,480,-1.738461538,0,0,25.55,0.0625,0
4,5,24,17,355,0.115384615,0,0,25.5975,0.07,0
114,185,151,24,765,1.742307692,1,1,25.8925,0.365,3
150,238,180,10,1205,0.703846154,0,0,26.6575,0.1475,3
20,24,86,63,355,0.0,0,0,25.5975,0.0775,0
118,28,200,25,620,0.076923077,1,0,25.9525,0.455,2
0,0,0,0,350,-0.057692308,0,0,25.47,0.0725,0
0,0,0,0,360,6.16e-18,0,0,25.05,0.06,0
114,24,176,10,775,1.415384615,0,1,26.03,0.1275,2
0,0,0,0,825,-1.434615385,0,0,25.8125,0.0625,0
0,0,0,0,1165,-3.857692308,0,0,26.2825,0.06,0
10,10,54,34,375,0.126923077,0,0,25.735,0.1325,3
0,0,0,0,365,-0.003846154,0,0,25.22,0.065,0
0,0,0,0,370,0.0,0,0,25.3125,0.1025,0
0,0,0,0,1125,-5.384615385,0,0,26.22,0.0625,0
0,0,0,0,460,-1.023076923,0,0,25.53,0.0575,0
2,3,15,10,360,-0.023076923,0,0,25.0325,0.06,0
146,230,170,19,835,1.276923077,1,0,25.9875,0.1425,2
15,15,71,51,660,2.207692308,0,0,26.2825,0.0625,0
10,12,50,36,355,0.0,0,0,25.5975,0.0849999999999999,0
0,0,0,0,365,-0.153846154,0,0,25.3625,0.055,0
0,0,0,0,355,-0.05,0,0,25.1125,0.07,0
6,7,35,23,360,0.0,0,0,24.9825,0.0675,0
164,254,269,74,965,1.603846154,1,1,26.455,0.8500000000000001,3
1,1,8,5,360,0.157692308,0,0,25.0325,0.06,0
163,249,228,69,845,8.946153846,1,1,26.455,0.5725000000000001,3
6,6,33,22,350,0.0,0,0,25.015,0.075,0
0,0,0,0,370,-0.023076923,0,0,25.3775,0.0625,0
0,0,0,0,375,-0.192307692,0,0,25.3775,0.06,0
0,0,0,0,715,-2.173076923,0,0,25.72,0.0575,0
121,34,54,41,390,-0.011538462,0,0,24.9525,0.0725,1
15,19,71,52,355,0.0,0,0,25.5975,0.0675,0
0,0,0,0,385,-0.253846154,0,0,25.4075,0.0625,0
165,255,279,72,880,1.146153846,1,1,26.3125,0.2925,3
10,12,55,35,370,1.153846154,0,0,25.6425,0.3075,3
10,13,54,40,355,0.0,0,0,25.5825,0.0825,0
0,0,0,0,455,-2.280769231,0,0,25.515,0.06,0
149,234,185,10,825,1.930769231,1,1,26.125,0.52,3
0,0,0,0,355,0.169230769,0,0,25.5175,0.07,0
116,21,25,19,520,1.273076923,1,0,26.185,0.085,1
0,0,0,0,370,-0.1,0,0,25.3775,0.06,0
0,0,0,0,355,0.134615385,0,0,25.5025,0.0775,0
0,0,0,0,360,0.015384615,0,0,25.1575,0.06,0
0,0,0,0,365,-0.038461538,0,0,25.28,0.0625,0
164,258,279,72,895,-0.196153846,1,1,26.405,0.4225,2
0,0,0,0,345,-0.126923077,0,0,25.25,0.0675,0
119,24,201,19,565,1.092307692,0,0,26.0175,0.535,2
10,12,51,37,355,0.0,0,0,25.6125,0.0849999999999999,0
150,234,185,10,905,3.853846154,0,1,26.175,0.2674999999999999,3
0,0,0,0,375,-0.207692308,0,0,25.3775,0.0625,0
17,20,75,54,355,0.0,0,0,25.4525,0.155,0
17,20,74,53,355,0.0,0,0,25.36,0.07,0
6,8,35,25,350,-0.280769231,0,0,25.6125,0.075,0
0,0,0,0,355,-0.019230769,0,0,25.455,0.07,0
17,20,76,54,355,0.0,0,0,25.345,0.08,0
0,0,0,0,355,0.034615385,0,0,25.5325,0.07,0
18,22,80,58,355,0.0,0,0,25.5825,0.07,0
0,0,0,0,615,-2.623076923,0,0,25.6425,0.07,0
0,0,0,0,360,0.0,0,0,25.285,0.0625,0
15,17,66,46,355,0.0,0,0,25.2825,0.0675,0
0,0,0,0,485,-1.576923077,0,0,25.5,0.065,0
0,0,0,0,515,-2.011538462,0,0,25.565,0.0575,0
0,0,0,0,360,-0.003846154,0,0,25.1425,0.0574999999999999,0
0,0,0,0,385,-0.203846154,0,0,25.405,0.06,0
0,0,0,0,700,-1.861538462,0,0,25.735,0.0625,0
0,0,0,0,350,0.0,1,0,25.5625,0.075,0
20,24,83,60,355,0.0,0,0,25.515,0.07,0
118,30,57,35,585,1.230769231,0,0,25.9375,0.07,1
5,5,29,20,350,0.0,0,0,24.9675,0.07,0
0,0,0,0,580,-2.284615385,0,0,25.595,0.0574999999999999,0
0,0,0,0,355,0.0,0,0,25.1725,0.0725,0
0,0,0,0,365,-0.084615385,0,0,25.3925,0.06,0
0,0,0,0,355,0.0,0,0,25.2025,0.0725,0
119,35,76,49,595,-2.815384615,0,0,25.94,0.1374999999999999,1
0,0,0,0,1040,-4.969230769,0,0,26.1075,0.06,0
115,25,38,21,625,0.4,0,0,25.94,0.1275,1
123,38,72,52,370,0.211538462,0,0,25.485,0.2624999999999999,1
0,0,0,0,350,0.034615385,0,0,25.5025,0.0725,0
149,236,186,11,810,1.361538462,0,1,26.145,0.325,3
2,2,14,9,360,0.011538462,0,0,24.9675,0.065,0
14,19,85,53,690,-2.769230769,0,0,25.985,0.0675,0
5,7,24,21,580,3.630769231,0,0,25.86,0.0849999999999999,3
14,17,65,47,355,0.0,0,0,25.6125,0.08,0
16,20,73,52,355,0.0,0,0,25.3775,0.075,0
119,24,36,27,470,1.615384615,0,1,26.14,0.065,1
160,248,79,59,445,2.257692308,1,0,25.7975,0.2125,2
7,7,35,24,355,-0.061538462,0,0,25.015,0.0625,0
4,4,20,14,360,-0.019230769,0,0,25.0325,0.06,0
0,0,0,0,1070,-4.35,0,0,26.11,0.06,0
0,0,0,0,355,0.153846154,0,0,25.44,0.0725,0
116,25,188,17,690,2.611538462,1,0,25.97,1.345,2
16,19,71,51,355,0.0,0,0,25.3775,0.09,0
0,0,0,0,555,-1.623076923,0,0,25.5975,0.06,0
0,0,1,1,350,-0.173076923,0,0,25.0675,0.07,0
0,0,0,0,370,0.0,0,0,25.3925,0.06,0
3,3,18,11,760,2.946153846,0,0,25.9075,0.1099999999999999,3
120,26,49,35,415,-1.503846154,0,0,26.11,0.1025,1
0,0,0,0,355,0.15,0,0,25.5175,0.0725,0
14,14,68,49,525,-3.930769231,1,1,26.1725,0.5025000000000001,0
15,18,70,49,355,0.0,0,0,25.36,0.0675,0
119,30,55,35,595,1.673076923,0,0,25.9375,0.065,1
0,0,2,1,360,-0.111538462,0,0,25.05,0.0625,0
0,0,0,0,350,-0.061538462,0,0,25.5175,0.07,0
0,0,0,0,620,-1.992307692,0,0,25.6425,0.0574999999999999,0
150,235,186,10,1010,2.430769231,0,1,26.205,0.16,3
0,0,0,0,940,-2.815384615,0,0,25.9225,0.0625,0
0,0,0,0,1000,-0.880769231,0,0,26.0475,0.0574999999999999,0
0,0,0,0,365,0.0,0,0,25.3625,0.0574999999999999,0
149,240,180,12,830,1.869230769,0,1,26.095,0.125,3
0,0,0,0,355,0.203846154,0,0,25.5175,0.07,0
150,236,186,11,810,1.453846154,1,1,26.125,0.2475,3
0,0,0,0,390,-0.511538462,0,0,25.485,0.0575,0
18,22,81,58,355,0.0,0,0,25.5825,0.07,0
0,0,1,1,355,0.038461538,0,0,24.9675,0.065,0
150,236,186,10,865,2.330769231,0,1,26.1575,0.2925,3
0,0,0,0,360,0.030769231,0,0,24.9675,0.0625,0
149,234,185,11,825,1.996153846,0,1,26.125,1.0475,3
9,10,45,31,355,0.0,0,0,25.125,0.0725,0
2,2,11,7,355,0.026923077,0,0,24.9675,0.0625,0
0,0,0,0,360,0.0,0,0,25.1575,0.065,0
0,0,0,0,355,-0.026923077,0,0,25.455,0.0675,0
0,0,0,0,375,-0.288461538,0,0,25.375,0.06,0
0,0,0,0,365,-0.123076923,0,0,25.31,0.06,0
17,20,74,53,355,0.0,0,0,25.3925,0.07,0
118,24,194,15,595,1.5,0,1,25.9875,0.7100000000000001,2
7,8,37,24,355,-0.126923077,0,0,25.0,0.0675,0
0,0,0,0,360,0.034615385,0,0,25.11,0.0574999999999999,0
0,0,0,0,355,0.0,0,0,25.3125,0.0775,0
0,0,0,0,355,0.003846154,0,0,25.5175,0.0775,0
0,0,0,0,555,-1.888461538,0,0,25.5975,0.0575,0
124,40,75,54,380,0.126923077,1,0,25.565,0.1175,1
3,3,17,12,350,0.0,0,0,24.9525,0.0725,0
121,34,53,40,390,0.388461538,0,0,24.9375,0.175,1
0,0,0,0,515,-1.776923077,0,0,25.565,0.0625,0
0,0,0,0,365,0.0,0,0,25.3775,0.0999999999999999,0
114,24,176,10,800,2.15,1,1,26.015,0.805,2
0,0,0,0,370,-0.065384615,0,0,25.4075,0.065,0
13,16,80,49,620,-2.957692308,0,0,25.9225,0.07,0
149,235,185,10,915,3.984615385,0,0,26.1575,0.2425,3
119,31,61,38,585,0.326923077,0,0,25.9225,0.22,1
160,247,221,66,695,2.292307692,1,1,26.515,0.5425,3
7,7,37,24,360,-0.007692308,0,0,25.0325,0.065,0
0,0,0,0,375,0.0,0,0,25.36,0.0575,0
9,9,52,31,380,0.503846154,1,1,25.7825,0.3025,3
0,0,0,0,350,-0.176923077,0,0,25.5025,0.0725,0
1,0,6,4,355,0.0,0,0,24.9675,0.0625,0
14,16,64,46,355,0.0,0,0,25.2825,0.0675,0
0,0,0,0,395,-0.796153846,0,0,25.5,0.0625,0
0,0,0,0,370,0.0,0,0,25.3625,0.0574999999999999,0
0,0,0,0,355,-0.080769231,0,0,25.11,0.0574999999999999,0
7,8,37,25,355,0.0,0,0,25.015,0.0725,0
2,2,13,9,360,0.057692308,0,0,25.0475,0.06,0
0,0,0,0,360,0.0,0,0,25.265,0.065,0
114,19,180,7,1025,-0.6,0,0,26.1725,0.3025,2
0,0,0,0,370,-0.157692308,0,0,25.295,0.06,0
119,25,203,19,555,0.669230769,0,1,26.0475,1.2725,2
17,20,73,51,355,0.0,0,0,25.3275,0.07,0
10,10,48,33,355,0.0,0,0,25.125,0.07,0
0,0,0,0,465,-1.946153846,0,0,25.55,0.0625,0
0,0,0,0,355,0.203846154,0,0,25.5475,0.0725,0
155,236,70,53,475,0.65,1,1,25.3925,0.54,2
14,19,85,53,715,-2.492307692,0,0,26.0,0.0574999999999999,0
0,0,0,0,385,-0.284615385,0,0,25.4525,0.0574999999999999,0
13,14,59,41,355,0.0,0,0,25.205,0.0675,0
1,1,7,5,350,0.0,0,0,24.9675,0.0725,0
0,0,0,0,345,0.0,0,0,25.125,0.065,0
7,7,36,24,360,0.053846154,0,0,25.015,0.085,0
0,0,0,0,575,-1.807692308,0,0,25.55,0.07,0
0,0,0,0,350,-0.103846154,0,0,25.2375,0.065,0
0,0,0,0,360,-0.069230769,0,0,25.065,0.0574999999999999,0
0,0,0,0,345,0.0,0,0,25.1725,0.0675,0
7,7,28,25,475,2.669230769,0,0,25.815,0.3475,3
150,239,181,10,1200,2.180769231,1,1,26.625,1.5275,3
10,11,57,41,460,-2.246153846,0,0,26.0775,0.065,0
117,23,188,11,710,2.403846154,1,1,26.0,0.69,2
0,0,2,1,355,-0.146153846,0,0,25.0325,0.0725,0
4,4,20,14,355,0.034615385,0,0,24.97,0.0625,0
0,0,0,0,985,-1.923076923,0,0,25.985,0.0625,0
5,5,27,19,345,0.0,0,0,24.97,0.0675,0
4,5,22,15,350,0.0,0,0,24.92,0.075,0
0,0,0,0,360,0.015384615,0,0,25.0325,0.0625,0
1,1,9,6,350,0.0,0,0,25.595,0.07,0
160,249,75,57,610,1.561538462,0,0,26.2325,0.075,2
0,0,0,0,355,0.165384615,0,0,25.44,0.07,0
0,0,0,0,360,0.023076923,0,0,24.955,0.0575,0
9,10,45,30,355,0.0,0,0,25.0475,0.0675,0
0,0,0,0,365,-0.3,0,0,25.315,0.0675,0
0,0,0,0,350,0.034615385,0,0,25.5625,0.0725,0
0,0,0,0,350,-0.073076923,0,0,25.5325,0.07,0
120,26,49,36,410,-1.115384615,0,0,26.11,0.0875,1
7,7,36,24,355,-0.161538462,0,0,25.0,0.0675,0
116,25,188,16,700,2.407692308,0,0,25.97,0.16,2
0,0,0,0,390,-0.976923077,0,0,25.4675,0.065,0
0,0,0,0,355,-0.080769231,0,0,24.97,0.065,0
0,0,0,0,1165,-4.688461538,0,0,26.2525,0.0575,0
0,0,0,0,405,-1.442307692,0,0,25.485,0.0625,0
0,0,0,0,390,-1.426923077,0,0,25.425,0.0675,0
7,8,39,26,360,-0.023076923,0,0,25.0475,0.0625,0
5,5,24,16,360,0.073076923,0,0,24.9525,0.06,0
0,0,0,0,750,-1.903846154,0,0,25.735,0.0625,0
0,0,0,0,355,-0.053846154,0,0,25.1125,0.07,0
117,21,27,20,510,1.623076923,1,0,26.1875,0.0775,1
0,0,0,0,590,-2.85,0,0,25.61,0.055,0
10,11,48,34,355,0.0,0,0,25.16,0.0675,0
0,0,0,0,755,-2.030769231,0,0,25.765,0.07,0
0,0,0,0,555,-1.726923077,0,0,25.6125,0.065,0
10,10,48,33,355,-0.134615385,0,0,25.125,0.0675,0
2,2,12,7,345,0.0,0,0,24.9675,0.0625,0
0,0,0,0,365,0.042307692,0,0,25.1725,0.06,0
0,0,0,0,360,0.011538462,0,0,25.1275,0.0574999999999999,0
0,0,0,0,355,-0.069230769,0,0,25.41,0.0725,0
5,6,31,21,360,0.0,0,0,24.9525,0.065,0
0,0,0,0,1020,-4.819230769,0,0,26.0475,0.0625,0
0,0,0,0,350,-0.161538462,0,0,25.5175,0.0675,0
0,0,0,0,595,-2.930769231,0,0,25.6425,0.06,0
0,0,0,0,365,-0.073076923,0,0,25.28,0.06,0
0,0,0,0,425,-1.107692308,0,0,25.5175,0.0625,0
14,18,84,51,720,-2.880769231,0,0,26.015,0.07,0
0,0,0,0,360,-0.019230769,0,0,25.25,0.0575,0
119,35,73,46,590,-2.542307692,1,0,25.94,0.065,1
